"origin","quantity","value"
"nrsa1314_chem","DOC_gCm3",0.89
"nrsa1314_chem","DOC_gCm3",3.03
"nrsa1314_chem","DOC_gCm3",4.93
"nrsa1314_chem","DOC_gCm3",17.02
"nrsa1314_chem","DOC_gCm3",2.88
"nrsa1314_chem","DOC_gCm3",3.18
"nrsa1314_chem","DOC_gCm3",0.42
"nrsa1314_chem","DOC_gCm3",3.9
"nrsa1314_chem","DOC_gCm3",5.69
"nrsa1314_chem","DOC_gCm3",3.3
"nrsa1314_chem","DOC_gCm3",1.59
"nrsa1314_chem","DOC_gCm3",1.55
"nrsa1314_chem","DOC_gCm3",2.6
"nrsa1314_chem","DOC_gCm3",2.81
"nrsa1314_chem","DOC_gCm3",6.21
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",0.45
"nrsa1314_chem","DOC_gCm3",2.08
"nrsa1314_chem","DOC_gCm3",4.64
"nrsa1314_chem","DOC_gCm3",5.15
"nrsa1314_chem","DOC_gCm3",4.33
"nrsa1314_chem","DOC_gCm3",2.55
"nrsa1314_chem","DOC_gCm3",1.4
"nrsa1314_chem","DOC_gCm3",2.82
"nrsa1314_chem","DOC_gCm3",5.24
"nrsa1314_chem","DOC_gCm3",4.35
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",2.26
"nrsa1314_chem","DOC_gCm3",3.63
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",1.75
"nrsa1314_chem","DOC_gCm3",1.4
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",7.65
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",4.92
"nrsa1314_chem","DOC_gCm3",0.76
"nrsa1314_chem","DOC_gCm3",3.8
"nrsa1314_chem","DOC_gCm3",3.42
"nrsa1314_chem","DOC_gCm3",0.41
"nrsa1314_chem","DOC_gCm3",5.21
"nrsa1314_chem","DOC_gCm3",2.82
"nrsa1314_chem","DOC_gCm3",2.04
"nrsa1314_chem","DOC_gCm3",0.81
"nrsa1314_chem","DOC_gCm3",3.28
"nrsa1314_chem","DOC_gCm3",2.72
"nrsa1314_chem","DOC_gCm3",2.2108
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",0.94
"nrsa1314_chem","DOC_gCm3",1.23
"nrsa1314_chem","DOC_gCm3",2.35
"nrsa1314_chem","DOC_gCm3",1.59
"nrsa1314_chem","DOC_gCm3",6.51
"nrsa1314_chem","DOC_gCm3",2.99
"nrsa1314_chem","DOC_gCm3",0.72
"nrsa1314_chem","DOC_gCm3",3.24
"nrsa1314_chem","DOC_gCm3",1.54
"nrsa1314_chem","DOC_gCm3",2.1
"nrsa1314_chem","DOC_gCm3",6.67
"nrsa1314_chem","DOC_gCm3",4.05
"nrsa1314_chem","DOC_gCm3",3.31
"nrsa1314_chem","DOC_gCm3",2.52
"nrsa1314_chem","DOC_gCm3",0.75
"nrsa1314_chem","DOC_gCm3",0.83
"nrsa1314_chem","DOC_gCm3",1.97
"nrsa1314_chem","DOC_gCm3",0.3
"nrsa1314_chem","DOC_gCm3",9.3
"nrsa1314_chem","DOC_gCm3",3.3162
"nrsa1314_chem","DOC_gCm3",3.84
"nrsa1314_chem","DOC_gCm3",1.09
"nrsa1314_chem","DOC_gCm3",3.6204
"nrsa1314_chem","DOC_gCm3",1.18
"nrsa1314_chem","DOC_gCm3",2.9
"nrsa1314_chem","DOC_gCm3",1.65
"nrsa1314_chem","DOC_gCm3",1.08
"nrsa1314_chem","DOC_gCm3",2.27
"nrsa1314_chem","DOC_gCm3",1.22
"nrsa1314_chem","DOC_gCm3",1.23
"nrsa1314_chem","DOC_gCm3",3.3927
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",6.05
"nrsa1314_chem","DOC_gCm3",2.68
"nrsa1314_chem","DOC_gCm3",3.6
"nrsa1314_chem","DOC_gCm3",3.21
"nrsa1314_chem","DOC_gCm3",2.73
"nrsa1314_chem","DOC_gCm3",1.31
"nrsa1314_chem","DOC_gCm3",8.56
"nrsa1314_chem","DOC_gCm3",5.98
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",6.32
"nrsa1314_chem","DOC_gCm3",6.18
"nrsa1314_chem","DOC_gCm3",4.62
"nrsa1314_chem","DOC_gCm3",2.64
"nrsa1314_chem","DOC_gCm3",4.29
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",6.35
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",5.4
"nrsa1314_chem","DOC_gCm3",1.7
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",1.43
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",2.6105
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",2
"nrsa1314_chem","DOC_gCm3",3.43
"nrsa1314_chem","DOC_gCm3",1.3
"nrsa1314_chem","DOC_gCm3",1.55
"nrsa1314_chem","DOC_gCm3",22.8802
"nrsa1314_chem","DOC_gCm3",2.37
"nrsa1314_chem","DOC_gCm3",0.78
"nrsa1314_chem","DOC_gCm3",1.76
"nrsa1314_chem","DOC_gCm3",6.84
"nrsa1314_chem","DOC_gCm3",1.26
"nrsa1314_chem","DOC_gCm3",3.1
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",2.89
"nrsa1314_chem","DOC_gCm3",1.23
"nrsa1314_chem","DOC_gCm3",2.59
"nrsa1314_chem","DOC_gCm3",23
"nrsa1314_chem","DOC_gCm3",8.05
"nrsa1314_chem","DOC_gCm3",2.05
"nrsa1314_chem","DOC_gCm3",3.3
"nrsa1314_chem","DOC_gCm3",2.54
"nrsa1314_chem","DOC_gCm3",1.14
"nrsa1314_chem","DOC_gCm3",3.65
"nrsa1314_chem","DOC_gCm3",3.67
"nrsa1314_chem","DOC_gCm3",2.14
"nrsa1314_chem","DOC_gCm3",1.91
"nrsa1314_chem","DOC_gCm3",4.8
"nrsa1314_chem","DOC_gCm3",7.6788
"nrsa1314_chem","DOC_gCm3",19.605
"nrsa1314_chem","DOC_gCm3",1.29
"nrsa1314_chem","DOC_gCm3",41.15
"nrsa1314_chem","DOC_gCm3",6.4
"nrsa1314_chem","DOC_gCm3",10.9
"nrsa1314_chem","DOC_gCm3",1.9
"nrsa1314_chem","DOC_gCm3",3.28
"nrsa1314_chem","DOC_gCm3",1.9215
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",1.04
"nrsa1314_chem","DOC_gCm3",4.34
"nrsa1314_chem","DOC_gCm3",3.11
"nrsa1314_chem","DOC_gCm3",1.33
"nrsa1314_chem","DOC_gCm3",2.42
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",2.47
"nrsa1314_chem","DOC_gCm3",0.79
"nrsa1314_chem","DOC_gCm3",1.28
"nrsa1314_chem","DOC_gCm3",14.62
"nrsa1314_chem","DOC_gCm3",36.43
"nrsa1314_chem","DOC_gCm3",7.24
"nrsa1314_chem","DOC_gCm3",3.48
"nrsa1314_chem","DOC_gCm3",4.84
"nrsa1314_chem","DOC_gCm3",2.89
"nrsa1314_chem","DOC_gCm3",18.22
"nrsa1314_chem","DOC_gCm3",2.21
"nrsa1314_chem","DOC_gCm3",2.33
"nrsa1314_chem","DOC_gCm3",9.84
"nrsa1314_chem","DOC_gCm3",2.94
"nrsa1314_chem","DOC_gCm3",3
"nrsa1314_chem","DOC_gCm3",11.33
"nrsa1314_chem","DOC_gCm3",1.44
"nrsa1314_chem","DOC_gCm3",0.79
"nrsa1314_chem","DOC_gCm3",3.83
"nrsa1314_chem","DOC_gCm3",2.29
"nrsa1314_chem","DOC_gCm3",1.94
"nrsa1314_chem","DOC_gCm3",1.4
"nrsa1314_chem","DOC_gCm3",16.78
"nrsa1314_chem","DOC_gCm3",0.97
"nrsa1314_chem","DOC_gCm3",6.54
"nrsa1314_chem","DOC_gCm3",3.15
"nrsa1314_chem","DOC_gCm3",1.22
"nrsa1314_chem","DOC_gCm3",2.97
"nrsa1314_chem","DOC_gCm3",24.37
"nrsa1314_chem","DOC_gCm3",18.72
"nrsa1314_chem","DOC_gCm3",29.07
"nrsa1314_chem","DOC_gCm3",49.8
"nrsa1314_chem","DOC_gCm3",5.95
"nrsa1314_chem","DOC_gCm3",4.49
"nrsa1314_chem","DOC_gCm3",3.25
"nrsa1314_chem","DOC_gCm3",2.72
"nrsa1314_chem","DOC_gCm3",8.1
"nrsa1314_chem","DOC_gCm3",5.42
"nrsa1314_chem","DOC_gCm3",3.9
"nrsa1314_chem","DOC_gCm3",9.2
"nrsa1314_chem","DOC_gCm3",10.53
"nrsa1314_chem","DOC_gCm3",1.81
"nrsa1314_chem","DOC_gCm3",56.12
"nrsa1314_chem","DOC_gCm3",5.67
"nrsa1314_chem","DOC_gCm3",5.5
"nrsa1314_chem","DOC_gCm3",7.88
"nrsa1314_chem","DOC_gCm3",3.61
"nrsa1314_chem","DOC_gCm3",5.93
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",5.48
"nrsa1314_chem","DOC_gCm3",2.21
"nrsa1314_chem","DOC_gCm3",2.42
"nrsa1314_chem","DOC_gCm3",3.71
"nrsa1314_chem","DOC_gCm3",5.52
"nrsa1314_chem","DOC_gCm3",8.05
"nrsa1314_chem","DOC_gCm3",1.16
"nrsa1314_chem","DOC_gCm3",1.05
"nrsa1314_chem","DOC_gCm3",27.35
"nrsa1314_chem","DOC_gCm3",3.26
"nrsa1314_chem","DOC_gCm3",6.64
"nrsa1314_chem","DOC_gCm3",4.46
"nrsa1314_chem","DOC_gCm3",2.1
"nrsa1314_chem","DOC_gCm3",4.83
"nrsa1314_chem","DOC_gCm3",2.88
"nrsa1314_chem","DOC_gCm3",3.27
"nrsa1314_chem","DOC_gCm3",3.3
"nrsa1314_chem","DOC_gCm3",4.29
"nrsa1314_chem","DOC_gCm3",9.48
"nrsa1314_chem","DOC_gCm3",2.87
"nrsa1314_chem","DOC_gCm3",38.37
"nrsa1314_chem","DOC_gCm3",1.03
"nrsa1314_chem","DOC_gCm3",3.06
"nrsa1314_chem","DOC_gCm3",0.53
"nrsa1314_chem","DOC_gCm3",2.47
"nrsa1314_chem","DOC_gCm3",9
"nrsa1314_chem","DOC_gCm3",3.64
"nrsa1314_chem","DOC_gCm3",1.67
"nrsa1314_chem","DOC_gCm3",0.84
"nrsa1314_chem","DOC_gCm3",2.7
"nrsa1314_chem","DOC_gCm3",5.6
"nrsa1314_chem","DOC_gCm3",6.59
"nrsa1314_chem","DOC_gCm3",0.65
"nrsa1314_chem","DOC_gCm3",1.45
"nrsa1314_chem","DOC_gCm3",1
"nrsa1314_chem","DOC_gCm3",2.35
"nrsa1314_chem","DOC_gCm3",3.23
"nrsa1314_chem","DOC_gCm3",3.17
"nrsa1314_chem","DOC_gCm3",2.33
"nrsa1314_chem","DOC_gCm3",6.26
"nrsa1314_chem","DOC_gCm3",3.41
"nrsa1314_chem","DOC_gCm3",1.19
"nrsa1314_chem","DOC_gCm3",22.69
"nrsa1314_chem","DOC_gCm3",1.12
"nrsa1314_chem","DOC_gCm3",3.48
"nrsa1314_chem","DOC_gCm3",9.8
"nrsa1314_chem","DOC_gCm3",17.67
"nrsa1314_chem","DOC_gCm3",4.33
"nrsa1314_chem","DOC_gCm3",6.52
"nrsa1314_chem","DOC_gCm3",11.91
"nrsa1314_chem","DOC_gCm3",2.44
"nrsa1314_chem","DOC_gCm3",3.65
"nrsa1314_chem","DOC_gCm3",4.8
"nrsa1314_chem","DOC_gCm3",3.15
"nrsa1314_chem","DOC_gCm3",2.14
"nrsa1314_chem","DOC_gCm3",40.43
"nrsa1314_chem","DOC_gCm3",6.44
"nrsa1314_chem","DOC_gCm3",1.77
"nrsa1314_chem","DOC_gCm3",15.8
"nrsa1314_chem","DOC_gCm3",1.68
"nrsa1314_chem","DOC_gCm3",4.71
"nrsa1314_chem","DOC_gCm3",3.06
"nrsa1314_chem","DOC_gCm3",4.42
"nrsa1314_chem","DOC_gCm3",4.27
"nrsa1314_chem","DOC_gCm3",1.68
"nrsa1314_chem","DOC_gCm3",9.91
"nrsa1314_chem","DOC_gCm3",6.19
"nrsa1314_chem","DOC_gCm3",1.57
"nrsa1314_chem","DOC_gCm3",10.21
"nrsa1314_chem","DOC_gCm3",7.11
"nrsa1314_chem","DOC_gCm3",0.97
"nrsa1314_chem","DOC_gCm3",1.55
"nrsa1314_chem","DOC_gCm3",10.51
"nrsa1314_chem","DOC_gCm3",1.61
"nrsa1314_chem","DOC_gCm3",25.21
"nrsa1314_chem","DOC_gCm3",2.23
"nrsa1314_chem","DOC_gCm3",3.68
"nrsa1314_chem","DOC_gCm3",27.95
"nrsa1314_chem","DOC_gCm3",4.49
"nrsa1314_chem","DOC_gCm3",3.54
"nrsa1314_chem","DOC_gCm3",1.71
"nrsa1314_chem","DOC_gCm3",3.54
"nrsa1314_chem","DOC_gCm3",5.85
"nrsa1314_chem","DOC_gCm3",4.75
"nrsa1314_chem","DOC_gCm3",1.26
"nrsa1314_chem","DOC_gCm3",2.06
"nrsa1314_chem","DOC_gCm3",12.38
"nrsa1314_chem","DOC_gCm3",0.9
"nrsa1314_chem","DOC_gCm3",3.52
"nrsa1314_chem","DOC_gCm3",7.87
"nrsa1314_chem","DOC_gCm3",7.82
"nrsa1314_chem","DOC_gCm3",0.86
"nrsa1314_chem","DOC_gCm3",1.31
"nrsa1314_chem","DOC_gCm3",2.2
"nrsa1314_chem","DOC_gCm3",2.68
"nrsa1314_chem","DOC_gCm3",34.9
"nrsa1314_chem","DOC_gCm3",2.78
"nrsa1314_chem","DOC_gCm3",1.16
"nrsa1314_chem","DOC_gCm3",3.49
"nrsa1314_chem","DOC_gCm3",2.35
"nrsa1314_chem","DOC_gCm3",17.33
"nrsa1314_chem","DOC_gCm3",12.95
"nrsa1314_chem","DOC_gCm3",14.52
"nrsa1314_chem","DOC_gCm3",5.46
"nrsa1314_chem","DOC_gCm3",3.77
"nrsa1314_chem","DOC_gCm3",2.03
"nrsa1314_chem","DOC_gCm3",1.96
"nrsa1314_chem","DOC_gCm3",1.81
"nrsa1314_chem","DOC_gCm3",2.9
"nrsa1314_chem","DOC_gCm3",2.59
"nrsa1314_chem","DOC_gCm3",2.66
"nrsa1314_chem","DOC_gCm3",3.95
"nrsa1314_chem","DOC_gCm3",1.18
"nrsa1314_chem","DOC_gCm3",1.12
"nrsa1314_chem","DOC_gCm3",7.49
"nrsa1314_chem","DOC_gCm3",5.95
"nrsa1314_chem","DOC_gCm3",5.79
"nrsa1314_chem","DOC_gCm3",2.91
"nrsa1314_chem","DOC_gCm3",0.92
"nrsa1314_chem","DOC_gCm3",9.12
"nrsa1314_chem","DOC_gCm3",11.84
"nrsa1314_chem","DOC_gCm3",1.43
"nrsa1314_chem","DOC_gCm3",2.17
"nrsa1314_chem","DOC_gCm3",1.85
"nrsa1314_chem","DOC_gCm3",4.66
"nrsa1314_chem","DOC_gCm3",3.32
"nrsa1314_chem","DOC_gCm3",3.11
"nrsa1314_chem","DOC_gCm3",0.95
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",14.4
"nrsa1314_chem","DOC_gCm3",4.11
"nrsa1314_chem","DOC_gCm3",1.95
"nrsa1314_chem","DOC_gCm3",6.42
"nrsa1314_chem","DOC_gCm3",14.77
"nrsa1314_chem","DOC_gCm3",3.09
"nrsa1314_chem","DOC_gCm3",4.98
"nrsa1314_chem","DOC_gCm3",1.62
"nrsa1314_chem","DOC_gCm3",0.8
"nrsa1314_chem","DOC_gCm3",6.15
"nrsa1314_chem","DOC_gCm3",1.2
"nrsa1314_chem","DOC_gCm3",11.01
"nrsa1314_chem","DOC_gCm3",12.91
"nrsa1314_chem","DOC_gCm3",3.99
"nrsa1314_chem","DOC_gCm3",8.77
"nrsa1314_chem","DOC_gCm3",11.5
"nrsa1314_chem","DOC_gCm3",7.57
"nrsa1314_chem","DOC_gCm3",3.3
"nrsa1314_chem","DOC_gCm3",1.67
"nrsa1314_chem","DOC_gCm3",1.46
"nrsa1314_chem","DOC_gCm3",1.27
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",31.86
"nrsa1314_chem","DOC_gCm3",1.07
"nrsa1314_chem","DOC_gCm3",22.14
"nrsa1314_chem","DOC_gCm3",35.97
"nrsa1314_chem","DOC_gCm3",6.39
"nrsa1314_chem","DOC_gCm3",6.74
"nrsa1314_chem","DOC_gCm3",8.35
"nrsa1314_chem","DOC_gCm3",2.09
"nrsa1314_chem","DOC_gCm3",1.85
"nrsa1314_chem","DOC_gCm3",3.98
"nrsa1314_chem","DOC_gCm3",1.33
"nrsa1314_chem","DOC_gCm3",5.26
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",4.71
"nrsa1314_chem","DOC_gCm3",7.09
"nrsa1314_chem","DOC_gCm3",13.61
"nrsa1314_chem","DOC_gCm3",2.35
"nrsa1314_chem","DOC_gCm3",9.24
"nrsa1314_chem","DOC_gCm3",14.81
"nrsa1314_chem","DOC_gCm3",8.21
"nrsa1314_chem","DOC_gCm3",28.58
"nrsa1314_chem","DOC_gCm3",3.18
"nrsa1314_chem","DOC_gCm3",17.85
"nrsa1314_chem","DOC_gCm3",0.65
"nrsa1314_chem","DOC_gCm3",10.46
"nrsa1314_chem","DOC_gCm3",14.86
"nrsa1314_chem","DOC_gCm3",1.69
"nrsa1314_chem","DOC_gCm3",1.43
"nrsa1314_chem","DOC_gCm3",2.7
"nrsa1314_chem","DOC_gCm3",8.26
"nrsa1314_chem","DOC_gCm3",1.09
"nrsa1314_chem","DOC_gCm3",1.74
"nrsa1314_chem","DOC_gCm3",3.61
"nrsa1314_chem","DOC_gCm3",1.9
"nrsa1314_chem","DOC_gCm3",13.66
"nrsa1314_chem","DOC_gCm3",3.69
"nrsa1314_chem","DOC_gCm3",1.63
"nrsa1314_chem","DOC_gCm3",9.95
"nrsa1314_chem","DOC_gCm3",10.69
"nrsa1314_chem","DOC_gCm3",13.73
"nrsa1314_chem","DOC_gCm3",1.7
"nrsa1314_chem","DOC_gCm3",2.08
"nrsa1314_chem","DOC_gCm3",1.02
"nrsa1314_chem","DOC_gCm3",0.76
"nrsa1314_chem","DOC_gCm3",7.06
"nrsa1314_chem","DOC_gCm3",2.81
"nrsa1314_chem","DOC_gCm3",11.73
"nrsa1314_chem","DOC_gCm3",1.63
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",9.43
"nrsa1314_chem","DOC_gCm3",1.63
"nrsa1314_chem","DOC_gCm3",2.63
"nrsa1314_chem","DOC_gCm3",2.44
"nrsa1314_chem","DOC_gCm3",0.99
"nrsa1314_chem","DOC_gCm3",6.26
"nrsa1314_chem","DOC_gCm3",1.94
"nrsa1314_chem","DOC_gCm3",20.86
"nrsa1314_chem","DOC_gCm3",2.28
"nrsa1314_chem","DOC_gCm3",4.51
"nrsa1314_chem","DOC_gCm3",3.7
"nrsa1314_chem","DOC_gCm3",1.08
"nrsa1314_chem","DOC_gCm3",0.5
"nrsa1314_chem","DOC_gCm3",6.98
"nrsa1314_chem","DOC_gCm3",2.04
"nrsa1314_chem","DOC_gCm3",7.86
"nrsa1314_chem","DOC_gCm3",1.51
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",1.37
"nrsa1314_chem","DOC_gCm3",4.26
"nrsa1314_chem","DOC_gCm3",2.89
"nrsa1314_chem","DOC_gCm3",3.27
"nrsa1314_chem","DOC_gCm3",13.83
"nrsa1314_chem","DOC_gCm3",3.81
"nrsa1314_chem","DOC_gCm3",1.64
"nrsa1314_chem","DOC_gCm3",4.11
"nrsa1314_chem","DOC_gCm3",1.75
"nrsa1314_chem","DOC_gCm3",9.69
"nrsa1314_chem","DOC_gCm3",11.7
"nrsa1314_chem","DOC_gCm3",6.77
"nrsa1314_chem","DOC_gCm3",11.99
"nrsa1314_chem","DOC_gCm3",6.95
"nrsa1314_chem","DOC_gCm3",1
"nrsa1314_chem","DOC_gCm3",2.8
"nrsa1314_chem","DOC_gCm3",0.74
"nrsa1314_chem","DOC_gCm3",11.67
"nrsa1314_chem","DOC_gCm3",7.11
"nrsa1314_chem","DOC_gCm3",8.9
"nrsa1314_chem","DOC_gCm3",28.72
"nrsa1314_chem","DOC_gCm3",3.76
"nrsa1314_chem","DOC_gCm3",3.13
"nrsa1314_chem","DOC_gCm3",2.84
"nrsa1314_chem","DOC_gCm3",4.05
"nrsa1314_chem","DOC_gCm3",20.88
"nrsa1314_chem","DOC_gCm3",2.54
"nrsa1314_chem","DOC_gCm3",3.9
"nrsa1314_chem","DOC_gCm3",1.87
"nrsa1314_chem","DOC_gCm3",2.77
"nrsa1314_chem","DOC_gCm3",30.39
"nrsa1314_chem","DOC_gCm3",2.91
"nrsa1314_chem","DOC_gCm3",1.49
"nrsa1314_chem","DOC_gCm3",0.43
"nrsa1314_chem","DOC_gCm3",4.3
"nrsa1314_chem","DOC_gCm3",3.37
"nrsa1314_chem","DOC_gCm3",1.07
"nrsa1314_chem","DOC_gCm3",7.37
"nrsa1314_chem","DOC_gCm3",6.99
"nrsa1314_chem","DOC_gCm3",4.65
"nrsa1314_chem","DOC_gCm3",3.84
"nrsa1314_chem","DOC_gCm3",3.54
"nrsa1314_chem","DOC_gCm3",2.79
"nrsa1314_chem","DOC_gCm3",22.21
"nrsa1314_chem","DOC_gCm3",6.4
"nrsa1314_chem","DOC_gCm3",5.66
"nrsa1314_chem","DOC_gCm3",3.2
"nrsa1314_chem","DOC_gCm3",1.04
"nrsa1314_chem","DOC_gCm3",7.64
"nrsa1314_chem","DOC_gCm3",5.13
"nrsa1314_chem","DOC_gCm3",14
"nrsa1314_chem","DOC_gCm3",1.05
"nrsa1314_chem","DOC_gCm3",1.93
"nrsa1314_chem","DOC_gCm3",1.59
"nrsa1314_chem","DOC_gCm3",7.6
"nrsa1314_chem","DOC_gCm3",15.13
"nrsa1314_chem","DOC_gCm3",22.81
"nrsa1314_chem","DOC_gCm3",5.88
"nrsa1314_chem","DOC_gCm3",4.03
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",4.19
"nrsa1314_chem","DOC_gCm3",4.07
"nrsa1314_chem","DOC_gCm3",19.27
"nrsa1314_chem","DOC_gCm3",0.78
"nrsa1314_chem","DOC_gCm3",4.51
"nrsa1314_chem","DOC_gCm3",4.45
"nrsa1314_chem","DOC_gCm3",19.15
"nrsa1314_chem","DOC_gCm3",2.41
"nrsa1314_chem","DOC_gCm3",16.98
"nrsa1314_chem","DOC_gCm3",6.36
"nrsa1314_chem","DOC_gCm3",1.92
"nrsa1314_chem","DOC_gCm3",3.95
"nrsa1314_chem","DOC_gCm3",3.45
"nrsa1314_chem","DOC_gCm3",35.7
"nrsa1314_chem","DOC_gCm3",3.43
"nrsa1314_chem","DOC_gCm3",1.26
"nrsa1314_chem","DOC_gCm3",1.05
"nrsa1314_chem","DOC_gCm3",3.52
"nrsa1314_chem","DOC_gCm3",3.35
"nrsa1314_chem","DOC_gCm3",4.75
"nrsa1314_chem","DOC_gCm3",2.7
"nrsa1314_chem","DOC_gCm3",1.02
"nrsa1314_chem","DOC_gCm3",0.92
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",3.82
"nrsa1314_chem","DOC_gCm3",4.88
"nrsa1314_chem","DOC_gCm3",11.58
"nrsa1314_chem","DOC_gCm3",10.2
"nrsa1314_chem","DOC_gCm3",0.33
"nrsa1314_chem","DOC_gCm3",2.11
"nrsa1314_chem","DOC_gCm3",1.81
"nrsa1314_chem","DOC_gCm3",5.42
"nrsa1314_chem","DOC_gCm3",1.29
"nrsa1314_chem","DOC_gCm3",4.34
"nrsa1314_chem","DOC_gCm3",3.47
"nrsa1314_chem","DOC_gCm3",4.78
"nrsa1314_chem","DOC_gCm3",33.46
"nrsa1314_chem","DOC_gCm3",3.55
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",2.69
"nrsa1314_chem","DOC_gCm3",10.08
"nrsa1314_chem","DOC_gCm3",1.31
"nrsa1314_chem","DOC_gCm3",6.15
"nrsa1314_chem","DOC_gCm3",2.54
"nrsa1314_chem","DOC_gCm3",11.91
"nrsa1314_chem","DOC_gCm3",6.22
"nrsa1314_chem","DOC_gCm3",3.79
"nrsa1314_chem","DOC_gCm3",3.97
"nrsa1314_chem","DOC_gCm3",2.43
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",15.47
"nrsa1314_chem","DOC_gCm3",2.82
"nrsa1314_chem","DOC_gCm3",3.51
"nrsa1314_chem","DOC_gCm3",18.84
"nrsa1314_chem","DOC_gCm3",1.75
"nrsa1314_chem","DOC_gCm3",1.42
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",2.04
"nrsa1314_chem","DOC_gCm3",7.97
"nrsa1314_chem","DOC_gCm3",2.48
"nrsa1314_chem","DOC_gCm3",18.44
"nrsa1314_chem","DOC_gCm3",17.53
"nrsa1314_chem","DOC_gCm3",2.29
"nrsa1314_chem","DOC_gCm3",1.14
"nrsa1314_chem","DOC_gCm3",3.15
"nrsa1314_chem","DOC_gCm3",4.12
"nrsa1314_chem","DOC_gCm3",18.89
"nrsa1314_chem","DOC_gCm3",23.85
"nrsa1314_chem","DOC_gCm3",10.12
"nrsa1314_chem","DOC_gCm3",2.53
"nrsa1314_chem","DOC_gCm3",3.05
"nrsa1314_chem","DOC_gCm3",26.75
"nrsa1314_chem","DOC_gCm3",3.49
"nrsa1314_chem","DOC_gCm3",1.33
"nrsa1314_chem","DOC_gCm3",0.51
"nrsa1314_chem","DOC_gCm3",9.21
"nrsa1314_chem","DOC_gCm3",7.75
"nrsa1314_chem","DOC_gCm3",13.91
"nrsa1314_chem","DOC_gCm3",1.82
"nrsa1314_chem","DOC_gCm3",2.17
"nrsa1314_chem","DOC_gCm3",13.04
"nrsa1314_chem","DOC_gCm3",5.48
"nrsa1314_chem","DOC_gCm3",5.65
"nrsa1314_chem","DOC_gCm3",1.9
"nrsa1314_chem","DOC_gCm3",1.36
"nrsa1314_chem","DOC_gCm3",25.61
"nrsa1314_chem","DOC_gCm3",11.11
"nrsa1314_chem","DOC_gCm3",3.39
"nrsa1314_chem","DOC_gCm3",1.72
"nrsa1314_chem","DOC_gCm3",4.28
"nrsa1314_chem","DOC_gCm3",23.82
"nrsa1314_chem","DOC_gCm3",5.89
"nrsa1314_chem","DOC_gCm3",1.76
"nrsa1314_chem","DOC_gCm3",1.37
"nrsa1314_chem","DOC_gCm3",1.58
"nrsa1314_chem","DOC_gCm3",3.96
"nrsa1314_chem","DOC_gCm3",1.16
"nrsa1314_chem","DOC_gCm3",3.49
"nrsa1314_chem","DOC_gCm3",0.69
"nrsa1314_chem","DOC_gCm3",1.24
"nrsa1314_chem","DOC_gCm3",1.5
"nrsa1314_chem","DOC_gCm3",3.99
"nrsa1314_chem","DOC_gCm3",9.76
"nrsa1314_chem","DOC_gCm3",23.87
"nrsa1314_chem","DOC_gCm3",9.31
"nrsa1314_chem","DOC_gCm3",1.78
"nrsa1314_chem","DOC_gCm3",4.77
"nrsa1314_chem","DOC_gCm3",3.38
"nrsa1314_chem","DOC_gCm3",3.98
